,Spoonacular Recipe ID,Recipe,Recipe Image URL,Recipe Image Type,Recipe Calories,Recipe Protein Content (grams),Recipe Fat Content (grams),Recipe Carbs Content (grams)
2430,650225,Liz's Lomo Saltado,https://spoonacular.com/recipeImages/650225-312x231.jpg,jpg,665,44g,50g,8g
2431,645419,Green Beans With Roasted Walnuts and Sweet Cranberries,https://spoonacular.com/recipeImages/645419-312x231.jpg,jpg,250,32g,9g,9g
2432,661250,Spinach & Toasted Pumpkin Seed Pesto Pasta,https://spoonacular.com/recipeImages/661250-312x231.jpg,jpg,557,22g,26g,60g
2433,157375,Steamy Creamy Mushroom Risotto,https://spoonacular.com/recipeImages/157375-312x231.jpg,jpg,960,29g,41g,107g
2434,656488,Poached Eggs On A Bed Of Fried Mushrooms and Country White Bread,https://spoonacular.com/recipeImages/656488-312x231.jpg,jpg,650,22g,49g,31g
2435,642138,Easy Vegetable Fried Rice,https://spoonacular.com/recipeImages/642138-312x231.jpg,jpg,236,7g,10g,30g
2436,655524,Pecan Rice Pilaf,https://spoonacular.com/recipeImages/655524-312x231.jpg,jpg,384,8g,11g,61g
2437,637643,Cheesy Chicken Noodles,https://spoonacular.com/recipeImages/637643-312x231.jpg,jpg,474,32g,22g,36g
2438,655239,Peanut Butter Banana French Toast,https://spoonacular.com/recipeImages/655239-312x231.jpg,jpg,534,21g,23g,67g
2439,661602,Sterling Cooper Blini with Caviar,https://spoonacular.com/recipeImages/661602-312x231.jpg,jpg,84,1g,7g,4g
2440,633830,Baked Swedish Pancake,https://spoonacular.com/recipeImages/633830-312x231.jpg,jpg,525,15g,15g,84g
2441,648774,Kashmiri Rogan Josh,https://spoonacular.com/recipeImages/648774-312x231.jpg,jpg,773,44g,62g,8g
2442,654353,Pakistani Chicken,https://spoonacular.com/recipeImages/654353-312x231.jpg,jpg,166,2g,16g,4g
2443,651546,Mexi-Chicken Roll Ups,https://spoonacular.com/recipeImages/651546-312x231.jpg,jpg,528,55g,24g,21g
2444,716297,Breaded Shrimp and Spicy Mayo Appetizer,https://spoonacular.com/recipeImages/716297-312x231.jpg,jpg,250,10g,8g,33g
2445,635243,Blackberry Smash Pink Lemonade Pops,https://spoonacular.com/recipeImages/635243-312x231.jpg,jpg,72,0g,0g,18g
2446,647442,Hot Cross Buns,https://spoonacular.com/recipeImages/647442-312x231.jpg,jpg,86,1g,5g,11g
2447,617047,Rasmalai,https://spoonacular.com/recipeImages/617047-312x231.jpg,jpg,626,26g,27g,73g
2448,654271,Overnight Oatmeal,https://spoonacular.com/recipeImages/654271-312x231.jpg,jpg,380,9g,7g,76g
2449,640166,Cornmeal-Crusted Catfish with Cajun Seasoning and Spicy Tartar Sauce,https://spoonacular.com/recipeImages/640166-312x231.jpg,jpg,420,27g,26g,18g
2450,637482,Chavrie Stuffed Grape Leaves,https://spoonacular.com/recipeImages/637482-312x231.jpg,jpg,82,3g,3g,12g
2451,635408,Blueberry and Cottage Cheese Strudel,https://spoonacular.com/recipeImages/635408-312x231.jpg,jpg,426,14g,19g,51g
2452,511748,Breakfast Tacos,https://spoonacular.com/recipeImages/511748-312x231.jpg,jpg,354,17g,15g,37g
2453,632570,Apple Pie Honey Wheat Scones,https://spoonacular.com/recipeImages/632570-312x231.jpg,jpg,304,5g,15g,39g
2454,656834,Pork Tenderloin Stuffed With Cranberries and Brie,https://spoonacular.com/recipeImages/656834-312x231.jpg,jpg,312,28g,10g,26g
2455,642675,Fennel-Tomato Linguine,https://spoonacular.com/recipeImages/642675-312x231.jpg,jpg,348,18g,8g,51g
2456,632666,Apricot Grand Marnier Shrimp,https://spoonacular.com/recipeImages/632666-312x231.jpg,jpg,194,5g,6g,22g
2457,650751,Mango Avocado Ice Cream,https://spoonacular.com/recipeImages/650751-312x231.jpg,jpg,136,2g,8g,16g
2458,715537,Loaded Baked Potato Salad,https://spoonacular.com/recipeImages/715537-312x231.jpg,jpg,648,17g,34g,71g
2459,635290,Blender Carrot Soup,https://spoonacular.com/recipeImages/635290-312x231.jpg,jpg,164,2g,12g,12g
2460,652813,Mutton Rendang,https://spoonacular.com/recipeImages/652813-312x231.jpg,jpg,227,3g,20g,12g
2461,664311,"Vanilla Cream Cakes, Easy and Fluffy Holiday Cakes",https://spoonacular.com/recipeImages/664311-312x231.jpg,jpg,556,11g,31g,58g
2462,31237,Black Eyed Peas With Ham Hocks,https://spoonacular.com/recipeImages/31237-312x231.jpg,jpg,1073,86g,61g,41g
2463,649654,Lemon Ice Cream Mousse Cake,https://spoonacular.com/recipeImages/649654-312x231.jpg,jpg,762,15g,26g,117g
2464,646713,Herbed Multi-Seed Chickpea Crackers,https://spoonacular.com/recipeImages/646713-312x231.jpg,jpg,208,9g,10g,21g
2465,639802,Coconut Pound Cake,https://spoonacular.com/recipeImages/639802-312x231.jpg,jpg,313,5g,19g,34g
2466,636830,Campfire Quesadilla,https://spoonacular.com/recipeImages/636830-312x231.jpg,jpg,646,9g,25g,99g
2467,632678,Apricot Slice,https://spoonacular.com/recipeImages/632678-312x231.jpg,jpg,124,1g,5g,20g
2468,643249,Fourth Of July Sourdough Pancakes,https://spoonacular.com/recipeImages/643249-312x231.jpg,jpg,111,2g,6g,12g
2469,663868,Tropical Thai Chicken Curry,https://spoonacular.com/recipeImages/663868-312x231.jpg,jpg,426,28g,27g,21g
2470,661033,Spicy Black Bean Lettuce Wraps,https://spoonacular.com/recipeImages/661033-312x231.jpg,jpg,273,10g,16g,25g
2471,665329,Wild Blueberry Lemon Muffins,https://spoonacular.com/recipeImages/665329-312x231.jpg,jpg,148,3g,5g,22g
2472,649137,Kyuri Tsukemono,https://spoonacular.com/recipeImages/649137-312x231.jpg,jpg,43,2g,1g,6g
2473,661323,Spinach pie with home made dough,https://spoonacular.com/recipeImages/661323-312x231.jpg,jpg,319,12g,18g,29g
2474,639608,Classic Hush Puppies,https://spoonacular.com/recipeImages/639608-312x231.jpg,jpg,218,6g,5g,38g
2475,640619,Creamy Chicken Orzo Soup,https://spoonacular.com/recipeImages/640619-312x231.jpg,jpg,383,16g,18g,39g
2476,639804,Coconut Pecan Oatmeal Cake,https://spoonacular.com/recipeImages/639804-312x231.jpg,jpg,524,5g,24g,74g
2477,648475,Japanese Gyoza Pot Stickers,https://spoonacular.com/recipeImages/648475-312x231.jpg,jpg,436,12g,42g,3g
2478,660115,Simple Mung Bean Sprouts,https://spoonacular.com/recipeImages/660115-312x231.jpg,jpg,278,10g,15g,31g
2479,715574,Homemade Strawberry Shake,https://spoonacular.com/recipeImages/715574-312x231.jpg,jpg,178,5g,9g,20g
2480,639802,Coconut Pound Cake,https://spoonacular.com/recipeImages/639802-312x231.jpg,jpg,313,5g,19g,34g
2481,644711,Gingered Roast Beef,https://spoonacular.com/recipeImages/644711-312x231.jpg,jpg,508,56g,16g,28g
2482,68254,Chocolate Whoopie Pies,https://spoonacular.com/recipeImages/68254-312x231.jpg,jpg,726,10g,34g,99g
2483,713957,Slow Cooker Salsa Verde Chicken Tacos,https://spoonacular.com/recipeImages/713957-312x231.jpg,jpg,305,12g,21g,17g
2484,649476,"Lemon ""Cream"" With Fresh Raspberries",https://spoonacular.com/recipeImages/649476-312x231.jpg,jpg,211,5g,3g,46g
2485,647654,Hungarian Cottage-Cheese Biscuits (Túrós Pogácsa),https://spoonacular.com/recipeImages/647654-312x231.jpg,jpg,82,4g,4g,7g
2486,641199,Dairy Free Garlic Scape Soup,https://spoonacular.com/recipeImages/641199-312x231.jpg,jpg,215,5g,6g,38g
2487,665462,Xocai Healthy Chocolate Martini,https://spoonacular.com/recipeImages/665462-312x231.jpg,jpg,351,2g,19g,34g
2488,716627,Easy Homemade Rice and Beans,https://spoonacular.com/recipeImages/716627-312x231.jpg,jpg,446,19g,4g,86g
2489,659581,Scotch Eggs,https://spoonacular.com/recipeImages/659581-312x231.jpg,jpg,319,17g,21g,15g
2490,640625,Creamy Chocolate Pudding With Coconut Whipped Cream,https://spoonacular.com/recipeImages/640625-312x231.jpg,jpg,841,25g,68g,38g
2491,635345,Blue Cheese and Mushroom Turkey Burger,https://spoonacular.com/recipeImages/635345-312x231.jpg,jpg,127,9g,1g,24g
2492,663227,The Best Quinoa Minestrone,https://spoonacular.com/recipeImages/663227-312x231.jpg,jpg,392,16g,15g,50g
2493,663659,Tomato-Zucchini Pie,https://spoonacular.com/recipeImages/663659-312x231.jpg,jpg,305,10g,16g,31g
2494,657850,Raspberry Cupcakes With Raspberry Icing,https://spoonacular.com/recipeImages/657850-312x231.jpg,jpg,248,2g,5g,50g
2495,661669,"Stir Fry Mushrooms In Butter, Garlic And White Wine",https://spoonacular.com/recipeImages/661669-312x231.jpg,jpg,119,3g,9g,7g
2496,646651,Herb chicken with sweet potato mash and sautéed broccoli,https://spoonacular.com/recipeImages/646651-312x231.jpg,jpg,721,46g,26g,78g
2497,631863,3 Cheese Ravioli,https://spoonacular.com/recipeImages/631863-312x231.jpg,jpg,492,23g,25g,42g
2498,650349,Loukoumathes,https://spoonacular.com/recipeImages/650349-312x231.jpg,jpg,471,8g,33g,37g
2499,662150,Sugar Crinkles,https://spoonacular.com/recipeImages/662150-312x231.jpg,jpg,139,2g,9g,13g
2500,656743,Pork Chops With Bourbon Peach Glaze,https://spoonacular.com/recipeImages/656743-312x231.jpg,jpg,657,32g,10g,81g
2501,647279,"Honey Sesame Crisps-Eggless,Sugarless & Flourless",https://spoonacular.com/recipeImages/647279-312x231.jpg,jpg,85,2g,6g,7g
2502,631734,BBQ’d Portobello Sliders,https://spoonacular.com/recipeImages/631734-312x231.jpg,jpg,381,10g,11g,63g
2503,645697,Grilled Eggplant Rollintini :: Twist on a Classic,https://spoonacular.com/recipeImages/645697-312x231.jpg,jpg,457,35g,22g,34g
2504,658631,Roasted Provincial-Style Potato Salad,https://spoonacular.com/recipeImages/658631-312x231.jpg,jpg,378,5g,21g,42g
2505,632118,Almond Cranberry Cookies,https://spoonacular.com/recipeImages/632118-312x231.jpg,jpg,62,1g,5g,3g
2506,664939,Walnuts & Cream Cheese Pastel,https://spoonacular.com/recipeImages/664939-312x231.jpg,jpg,101,2g,5g,11g
2507,638245,Chicken Pasta With Anchovy Rosemary Sauce,https://spoonacular.com/recipeImages/638245-312x231.jpg,jpg,394,23g,14g,44g
2508,640451,Cranberry-Orange Pistachio Chip Cookies,https://spoonacular.com/recipeImages/640451-312x231.jpg,jpg,183,2g,9g,23g
2509,664030,Turkey Enchiladas,https://spoonacular.com/recipeImages/664030-312x231.jpg,jpg,483,31g,26g,33g
2510,662087,Stuffed Salmon With Tomato-Olive Tapenade,https://spoonacular.com/recipeImages/662087-312x231.jpg,jpg,635,44g,44g,18g
2511,648715,Kale Bruschetta,https://spoonacular.com/recipeImages/648715-312x231.jpg,jpg,205,3g,15g,15g
2512,646302,Hard-Boiled Egg Gratin In A Bechamel Sauce,https://spoonacular.com/recipeImages/646302-312x231.jpg,jpg,388,20g,28g,14g
2513,661323,Spinach pie with home made dough,https://spoonacular.com/recipeImages/661323-312x231.jpg,jpg,319,12g,18g,29g
2514,635795,Braised Bean Curds,https://spoonacular.com/recipeImages/635795-312x231.jpg,jpg,329,16g,22g,17g
2515,661397,Split Red Lentils With Basmati Rice and Daikon Relish,https://spoonacular.com/recipeImages/661397-312x231.jpg,jpg,581,22g,8g,104g
2516,660227,Skinny Green Monster Smoothie,https://spoonacular.com/recipeImages/660227-312x231.jpg,jpg,283,18g,11g,33g
2517,661447,Square Deviled Eggs,https://spoonacular.com/recipeImages/661447-312x231.jpg,jpg,45,4g,3g,0g
2518,662376,Superbowl Chili,https://spoonacular.com/recipeImages/662376-312x231.jpg,jpg,587,65g,24g,28g
2519,662263,Summer Veggie Bake,https://spoonacular.com/recipeImages/662263-312x231.jpg,jpg,770,83g,26g,54g
2520,610952,Crispy Buttermilk-herb fried chicken,https://spoonacular.com/recipeImages/610952-312x231.jpg,jpg,479,41g,16g,39g
2521,651624,Mexican Fiesta Salad Pizza,https://spoonacular.com/recipeImages/651624-312x231.jpg,jpg,406,21g,24g,30g
2522,991010,Chicken Ranch Burgers,https://spoonacular.com/recipeImages/991010-312x231.jpg,jpg,342,41g,11g,17g
2523,639161,Chocolate Peppermint Cookies,https://spoonacular.com/recipeImages/639161-312x231.jpg,jpg,130,2g,5g,19g
2524,646353,"Hawaiian Barbequed ""Huli-Huli"" Chicken",https://spoonacular.com/recipeImages/646353-312x231.jpg,jpg,475,27g,24g,36g
2525,642085,Easy Roasted Vegetables,https://spoonacular.com/recipeImages/642085-312x231.jpg,jpg,297,11g,4g,59g
2526,649967,"Lettuce, Apple, and Cucumber Salad with Fennel and Walnuts",https://spoonacular.com/recipeImages/649967-312x231.jpg,jpg,533,9g,37g,52g
2527,640134,Corned Beef and Cabbage,https://spoonacular.com/recipeImages/640134-312x231.jpg,jpg,1102,69g,59g,76g
2528,649143,La Fouace Nantaise - A Traditional Rum-Infused Brioche,https://spoonacular.com/recipeImages/649143-312x231.jpg,jpg,70,2g,2g,9g
2529,1095804,Danish butter cookies,https://spoonacular.com/recipeImages/1095804-312x231.jpg,jpg,284,4g,15g,34g
2530,648190,Italian Pasta Salad with organic Arugula,https://spoonacular.com/recipeImages/648190-312x231.jpg,jpg,649,28g,15g,103g
2531,487193,Sweet Potato with Bacon and Poached Egg,https://spoonacular.com/recipeImages/487193-312x231.jpg,jpg,399,14g,24g,32g
2532,633093,Autumn Fried Rice with Buffalo Nuts®,https://spoonacular.com/recipeImages/633093-312x231.jpg,jpg,497,13g,18g,72g
2533,642373,Elk Sliders With Pancetta Bacon and Smoked Mozzarella,https://spoonacular.com/recipeImages/642373-312x231.jpg,jpg,353,22g,15g,33g
2534,665734,Zucchini Chicken Omelette,https://spoonacular.com/recipeImages/665734-312x231.jpg,jpg,210,13g,16g,3g
2535,639588,Classic Creamy Coleslaw,https://spoonacular.com/recipeImages/639588-312x231.jpg,jpg,751,14g,44g,85g
2536,650650,Make Ahead Quiche,https://spoonacular.com/recipeImages/650650-312x231.jpg,jpg,307,14g,21g,15g
2537,635769,Boysenberry Pancakes,https://spoonacular.com/recipeImages/635769-312x231.jpg,jpg,523,11g,4g,112g
2538,655847,Pesto Veggie Pizza,https://spoonacular.com/recipeImages/655847-312x231.jpg,jpg,826,32g,37g,93g
2539,634318,Barbecued Shrimp & Grits,https://spoonacular.com/recipeImages/634318-312x231.jpg,jpg,656,47g,31g,44g
2540,648582,Jewel's Favorite Soup,https://spoonacular.com/recipeImages/648582-312x231.jpg,jpg,300,18g,12g,30g
2541,640062,Corn Avocado Salsa,https://spoonacular.com/recipeImages/640062-312x231.jpg,jpg,239,5g,16g,26g
2542,635488,Blueberry Lemon Pancakes,https://spoonacular.com/recipeImages/635488-312x231.jpg,jpg,457,16g,9g,78g
2543,650493,Luxurious Spinach and Mung Bean Soup,https://spoonacular.com/recipeImages/650493-312x231.jpg,jpg,313,14g,14g,36g
2544,157459,Spicy Coconut Chicken Curry,https://spoonacular.com/recipeImages/157459-312x231.jpg,jpg,275,16g,10g,30g
2545,650654,Make Olive Garden’s Delicious Pasta Fagioli At Home,https://spoonacular.com/recipeImages/650654-312x231.jpg,jpg,167,13g,2g,27g
2546,656925,Potato and Scallion Bread Rolls,https://spoonacular.com/recipeImages/656925-312x231.jpg,jpg,254,8g,7g,40g
2547,658269,Rice noodle salad with sesame oil dressing,https://spoonacular.com/recipeImages/658269-312x231.jpg,jpg,551,21g,25g,62g
2548,636080,Breakfast Sticky Buns,https://spoonacular.com/recipeImages/636080-312x231.jpg,jpg,124,1g,6g,17g
2549,715538,What to make for dinner tonight?? Bruschetta Style Pork & Pasta,https://spoonacular.com/recipeImages/715538-312x231.jpg,jpg,521,35g,10g,69g
2550,664280,Vanilla Bean Cherry Granola Bars,https://spoonacular.com/recipeImages/664280-312x231.jpg,jpg,475,12g,23g,59g
2551,665767,Zucchini Pineapple Muffins,https://spoonacular.com/recipeImages/665767-312x231.jpg,jpg,153,3g,4g,29g
2552,673449,How to Make a Skillet Cornbread,https://spoonacular.com/recipeImages/673449-312x231.jpg,jpg,406,8g,20g,45g
2553,635215,Blackberry Honey Cocktail,https://spoonacular.com/recipeImages/635215-312x231.jpg,jpg,211,0g,0g,22g
2554,640509,Cream Cheese Stuffed Chicken Breasts,https://spoonacular.com/recipeImages/640509-312x231.jpg,jpg,433,30g,32g,6g
2555,649483,Lemon & Sour Cream Pound Cake,https://spoonacular.com/recipeImages/649483-312x231.jpg,jpg,390,5g,23g,44g
2556,647261,Honey Nut Raspberry Baked Oatmeal,https://spoonacular.com/recipeImages/647261-312x231.jpg,jpg,246,7g,7g,42g
2557,634726,Beer - Batter Fried Shrimp,https://spoonacular.com/recipeImages/634726-312x231.jpg,jpg,242,35g,4g,5g
2558,638464,"Chicken, Red Pepper, and White Bean Chili",https://spoonacular.com/recipeImages/638464-312x231.jpg,jpg,517,45g,17g,46g
2559,639807,Coconut Rice and Carrot Sambal,https://spoonacular.com/recipeImages/639807-312x231.jpg,jpg,764,10g,40g,94g
2560,649638,Lemon Ginger Oatcakes,https://spoonacular.com/recipeImages/649638-312x231.jpg,jpg,353,10g,14g,46g
2561,642678,Ferrero Raffaello Coconut Candy Balls,https://spoonacular.com/recipeImages/642678-312x231.jpg,jpg,94,1g,6g,10g
2562,641565,Donkatsu - Korean Breaded Pork Cutlet,https://spoonacular.com/recipeImages/641565-312x231.jpg,jpg,554,38g,27g,38g
2563,650546,Macaroni and Cheese Gratin,https://spoonacular.com/recipeImages/650546-312x231.jpg,jpg,859,43g,38g,86g
2564,656298,Pistachio Pasta,https://spoonacular.com/recipeImages/656298-312x231.jpg,jpg,818,33g,53g,58g
2565,652814,Mutton Curry,https://spoonacular.com/recipeImages/652814-312x231.jpg,jpg,50,0g,5g,2g
2566,665019,Watermelon Leaf Lettuce Salad With Light Feta,https://spoonacular.com/recipeImages/665019-312x231.jpg,jpg,245,5g,18g,19g
2567,640321,Crab Stacks,https://spoonacular.com/recipeImages/640321-312x231.jpg,jpg,514,24g,18g,67g
2568,1055614,How to Make a Louisiana Style Gumbo,https://spoonacular.com/recipeImages/1055614-312x231.jpg,jpg,222,20g,5g,22g
2569,658703,Roasted Vegetable Tacos,https://spoonacular.com/recipeImages/658703-312x231.jpg,jpg,410,15g,25g,36g
2570,649141,La Bella Italian Turkey Burger,https://spoonacular.com/recipeImages/649141-312x231.jpg,jpg,847,64g,51g,33g
2571,654967,Pastel Caprese,https://spoonacular.com/recipeImages/654967-312x231.jpg,jpg,292,7g,14g,33g
2572,636364,Brussels Sprouts Lardons With Cherries and Walnuts,https://spoonacular.com/recipeImages/636364-312x231.jpg,jpg,205,4g,16g,13g
2573,632118,Almond Cranberry Cookies,https://spoonacular.com/recipeImages/632118-312x231.jpg,jpg,62,1g,5g,3g
2574,642648,Favorite Moist Chocolate Cake,https://spoonacular.com/recipeImages/642648-312x231.jpg,jpg,387,7g,23g,41g
2575,662458,Sweet and Spicy Blueberry Molasses Jam Cookies (Gluten Free Too!),https://spoonacular.com/recipeImages/662458-312x231.jpg,jpg,648,8g,21g,108g
2576,673463,Slow Cooker Apple Pork Tenderloin,https://spoonacular.com/recipeImages/673463-312x231.jpg,jpg,463,34g,7g,71g
2577,659058,Salmon Burgers With Roasted Red Pepper Aioli,https://spoonacular.com/recipeImages/659058-312x231.jpg,jpg,537,39g,35g,15g
2578,639116,Chocolate nut spread,https://spoonacular.com/recipeImages/639116-312x231.jpg,jpg,156,3g,12g,12g
2579,643529,Fresh Mex Salsa,https://spoonacular.com/recipeImages/643529-312x231.jpg,jpg,141,4g,8g,17g
2580,665178,White chocolate cupcakes with pineapple,https://spoonacular.com/recipeImages/665178-312x231.jpg,jpg,288,5g,14g,38g
2581,639853,Coffee & Banana Pie (Pastel de Cafe y Bananos),https://spoonacular.com/recipeImages/639853-312x231.jpg,jpg,536,5g,43g,33g
2582,652995,Nectarine Blueberry Basil Fruit Salad,https://spoonacular.com/recipeImages/652995-312x231.jpg,jpg,49,1g,0g,12g
2583,665279,Whole Wheat Cranberry Pear Muffins,https://spoonacular.com/recipeImages/665279-312x231.jpg,jpg,156,3g,6g,25g
2584,652393,Moosewood Lentil Soup,https://spoonacular.com/recipeImages/652393-312x231.jpg,jpg,420,26g,4g,71g
2585,665348,Wild Salmon Cakes,https://spoonacular.com/recipeImages/665348-312x231.jpg,jpg,209,25g,9g,6g
2586,661912,Strawberry Vanilla Bean Cheesecake Pudding Pops,https://spoonacular.com/recipeImages/661912-312x231.jpg,jpg,148,2g,9g,16g
2587,660989,Spiced Squash Bisque,https://spoonacular.com/recipeImages/660989-312x231.jpg,jpg,386,13g,15g,57g
2588,665540,Yogurt Cake,https://spoonacular.com/recipeImages/665540-312x231.jpg,jpg,477,8g,21g,64g
2589,646136,Halloween Haystacks,https://spoonacular.com/recipeImages/646136-312x231.jpg,jpg,372,11g,12g,59g
2590,1095713,Coconut Flour Muffins,https://spoonacular.com/recipeImages/1095713-312x231.jpg,jpg,150,1g,13g,6g
2591,664269,Valentine Hearts,https://spoonacular.com/recipeImages/664269-312x231.jpg,jpg,530,7g,37g,47g
2592,716195,Spicy Indian-Style Hummus,https://spoonacular.com/recipeImages/716195-312x231.jpg,jpg,134,5g,6g,15g
2593,661395,Split-Pea Soup,https://spoonacular.com/recipeImages/661395-312x231.jpg,jpg,690,44g,32g,59g
2594,634556,Becky Bergstrom's Spinach Balls,https://spoonacular.com/recipeImages/634556-312x231.jpg,jpg,117,5g,10g,2g
2595,632789,Arugula Salad With Sweet Potato Croutons,https://spoonacular.com/recipeImages/632789-312x231.jpg,jpg,213,4g,19g,8g
2596,641897,Easy Chicken Piccata,https://spoonacular.com/recipeImages/641897-312x231.jpg,jpg,288,27g,16g,8g
2597,649985,Light and Chunky Chicken Soup,https://spoonacular.com/recipeImages/649985-312x231.jpg,jpg,430,27g,20g,34g
2598,644038,Fruity Curried Chicken Salad,https://spoonacular.com/recipeImages/644038-312x231.jpg,jpg,308,18g,10g,40g
2599,640338,Cracked Wheat Salad with Dates & Tahini Yogurt,https://spoonacular.com/recipeImages/640338-312x231.jpg,jpg,902,33g,48g,104g
